PropertyName,MeanSale,MedianSale,MeanRental,MedianRental,%toBreakEven,NSale,NRental,NError,URL
MH Platinum Residences,417800.0,460000.0,1459.8,1450.0,78.02410675850194,20,20,0,https://www.propertyguru.com.my/condo/mh-platinum-residences-7844
Reizz Residence,775130.8,752500.0,2017.4,2050.0,67.43199236867208,20,20,0,https://www.propertyguru.com.my/condo/reizz-residence-7835
Sentul Point Suite Apartment,441549.95,445000.0,1523.45,1500.0,83.43530982311715,20,20,0,https://www.propertyguru.com.my/condo/sentul-point-suite-apartment-7871
Novum Bangsar South,849900.0,826500.0,2542.8571428571427,2400.0,71.87651614526244,20,21,0,https://www.propertyguru.com.my/condo/novum-bangsar-south-7847
Apartment Desa Tasik Fasa 1A,243882.66666666666,240000.0,950.0,1000.0,103.13531353135315,18,3,0,https://www.propertyguru.com.my/condo/apartment-desa-tasik-fasa-1a-7880
Court 28 @ KL City,574250.0,615000.0,1729.45,1750.0,70.43387265555825,20,20,0,https://www.propertyguru.com.my/condo/court-28-kl-city-7958
Fortune Centra Residences,599094.4,586500.0,1785.0,1750.0,73.85649050838587,20,20,0,https://www.propertyguru.com.my/condo/fortune-centra-residences-8054
Shamelin Star,574199.9,552500.0,2019.0,1950.0,87.361677344205,20,20,0,https://www.propertyguru.com.my/condo/shamelin-star-8051
One Central Park @ Desa ParkCity,1631750.0,1615000.0,4700.0,4500.0,68.96974527174079,20,20,0,https://www.propertyguru.com.my/condo/one-central-park-desa-parkcity-8075
VIM 3 @ Desa Park North,391650.0,337500.0,1371.8,1350.0,99.00990099009901,20,20,0,https://www.propertyguru.com.my/condo/vim-3-desa-park-north-8039
The Estate @ South Bangsar,2061500.0,2075000.0,8085.0,8000.0,95.43122986997496,20,20,0,https://www.propertyguru.com.my/condo/the-estate-south-bangsar-8060
Rafflesia Sentul Condominium,541194.4,524444.0,1844.95,1750.0,82.59572362953588,20,20,0,https://www.propertyguru.com.my/condo/rafflesia-sentul-condominium-8111
Seri Cempaka Service Suites @ Cheras,294999.8,290000.0,1271.4285714285713,1200.0,102.42403550699898,5,7,0,https://www.propertyguru.com.my/condo/seri-cempaka-service-suites-cheras-8108
KL Gateway Residences,1498305.0,715000.0,2450.0,2500.0,86.54711625008653,20,20,0,https://www.propertyguru.com.my/condo/kl-gateway-residences-8093
KL Gateway Premium Residences,2777730.0,1152500.0,3539.95,3500.0,75.17020682545477,20,20,0,https://www.propertyguru.com.my/condo/kl-gateway-premium-residences-8090
Sunway Mont Residences,1269250.0,1245000.0,4245.0,4000.0,79.52602489164579,20,20,0,https://www.propertyguru.com.my/condo/sunway-mont-residences-8297
18 Madge,5634303.6,3491750.0,9500.0,9500.0,67.3440294555696,20,1,0,https://www.propertyguru.com.my/condo/18-madge-8270
Flexus Signature Suites @ Jalan Kuching,305450.0,261000.0,1422.45,1350.0,128.03004438374873,20,20,0,https://www.propertyguru.com.my/condo/flexus-signature-suites-jalan-kuching-8288
Dorsett Residences Sri Hartamas,546058.4,550000.0,1946.5,1900.0,85.5085508550855,20,20,0,https://www.propertyguru.com.my/condo/dorsett-residences-sri-hartamas-8264
Arcoris SOHO,914400.0,975000.0,3010.0,2650.0,67.27595836506727,20,20,0,https://www.propertyguru.com.my/condo/arcoris-soho-8432
Arcoris Suites,946000.0,984000.0,3391.6666666666665,3250.0,81.75360218948724,6,6,0,https://www.propertyguru.com.my/condo/arcoris-suites-8438
Riana South,618010.0,650000.0,1643.7,1150.0,43.7928408225438,20,20,0,https://www.propertyguru.com.my/condo/riana-south-8435
Lucentia Residence @ Bukit Bintang City Centre KL,1118860.4736842106,1168800.0,5000.0,5000.0,105.88841224984921,20,1,1,https://www.propertyguru.com.my/condo/lucentia-residence-bukit-bintang-city-centre-kl-9332
Eco Sky,630100.0,635000.0,1964.0,2000.0,77.96055196070787,20,20,0,https://www.propertyguru.com.my/condo/eco-sky-9329
The Annex @ Medan Connaught,462296.25,436777.5,1334.85,1499.5,84.9776754380969,12,20,0,https://www.propertyguru.com.my/condo/the-annex-medan-connaught-9347
PV18 Residence,492750.0,500000.0,1454.142857142857,1500.0,74.25742574257426,20,21,0,https://www.propertyguru.com.my/condo/pv18-residence-9404
"The Park 2, Pavilion Bukit Jalil",1059238.0476190476,800000.0,2868.181818181818,2450.0,75.80445544554456,21,22,0,https://www.propertyguru.com.my/condo/the-park-2-pavilion-bukit-jalil-9431
The Park Sky Residence @ Bukit Jalil City,1046049.95,1025000.0,2964.714285714286,3000.0,72.44626901714561,20,21,0,https://www.propertyguru.com.my/condo/the-park-sky-residence-bukit-jalil-city-9443
The Hermington @ Kuchai Lama,525142.8571428572,520000.0,1674.95,1600.0,76.16146230007617,21,20,0,https://www.propertyguru.com.my/condo/the-hermington-kuchai-lama-9437
Platinum Splendor Residensi Semarak,480525.0,467500.0,1376.1904761904761,1500.0,79.41970667655,20,21,0,https://www.propertyguru.com.my/condo/platinum-splendor-residensi-semarak-9458
V Residence 2 @ Sunway Velocity,961099.95,955000.0,2415.0,2350.0,60.90923228448499,20,20,0,https://www.propertyguru.com.my/condo/v-residence-2-sunway-velocity-9560
Sinaran Wangsa Maju,460000.0,430000.0,1734.375,1750.0,100.7368178678333,10,16,0,https://www.propertyguru.com.my/condo/sinaran-wangsa-maju-9527
The Holmes 2 @ Bandar Tun Razak,467200.0,470000.0,1546.0,1500.0,78.99726142827049,20,20,0,https://www.propertyguru.com.my/condo/the-holmes-2-bandar-tun-razak-8231
One Residences,715657.75,676065.5,2475.0,2450.0,89.70072331221701,8,20,0,https://www.propertyguru.com.my/condo/one-residences-8369
M Centura,429100.0,449000.0,1434.8,1349.5,74.39524576065624,20,20,0,https://www.propertyguru.com.my/condo/m-centura-8381
Infiniti Residences @ Wangsa Maju,744000.0,732500.0,2529.9,2450.0,82.78984895076537,20,20,0,https://www.propertyguru.com.my/condo/infiniti-residences-wangsa-maju-8333
Basalta Tower @ Eco Sky,601330.7142857143,640000.0,1912.5,1950.0,75.41769801980197,14,20,0,https://www.propertyguru.com.my/condo/basalta-tower-eco-sky-8498
Ativo Suites @ Damansara Avenue,903432.0,1008800.0,3500.0,3500.0,85.87793751619412,20,1,0,https://www.propertyguru.com.my/condo/ativo-suites-damansara-avenue-9383
Le Nouvel KLCC,7845198.95,5036000.0,11894.95,11700.0,57.506743525821996,20,20,0,https://www.propertyguru.com.my/condo/le-nouvel-klcc-9371
"Rica Residence Sentul, KL",551294.5263157894,478600.0,1840.0,1700.0,87.92145407603861,20,20,1,https://www.propertyguru.com.my/condo/rica-residence-sentul-kl-8234
Midfields 2,544250.0,550000.0,1574.8,1500.0,67.50675067506751,20,20,0,https://www.propertyguru.com.my/condo/midfields-2-8168
KL Eco City Vogue Suites 1,1450200.0,969000.0,2872.5,2500.0,63.86087525161185,20,20,0,https://www.propertyguru.com.my/condo/kl-eco-city-vogue-suites-1-8267
Mercu Summer Suites @ Kuala Lumpur,578500.0,570000.0,1640.0,1500.0,65.13809275664408,20,20,0,https://www.propertyguru.com.my/condo/mercu-summer-suites-kuala-lumpur-8252
"The Ritz-Carlton Residences, Kuala Lumpur",5363291.75,3294000.0,11785.0,11250.0,84.53714223881406,20,20,0,https://www.propertyguru.com.my/condo/the-ritz-carlton-residences-kuala-lumpur-8222
Suria @ North Kiara,430450.0,438000.0,1530.0,1550.0,87.59437587594375,20,10,0,https://www.propertyguru.com.my/condo/suria-north-kiara-8279
"Fera Residence @ The Quartz, Wangsa Maju",730550.0,547500.0,1912.45,1800.0,81.37800081378,20,20,0,https://www.propertyguru.com.my/condo/fera-residence-the-quartz-wangsa-maju-8384
South Link,473234.4,480000.0,2016.6666666666667,1900.0,97.97854785478546,20,24,0,https://www.propertyguru.com.my/condo/south-link-8399
The Establishment,652150.0,635000.0,1997.5,1825.0,71.13900366414595,20,20,0,https://www.propertyguru.com.my/condo/the-establishment-8417
THE FENNEL AT SENTUL EAST,936650.0,835000.0,2307.5,2175.0,64.47501037528903,20,20,0,https://www.propertyguru.com.my/condo/the-fennel-at-sentul-east-8396
Aurora Tower @ Eco Sky,633500.0,609000.0,1850.0,1800.0,73.16002536214214,20,20,0,https://www.propertyguru.com.my/condo/aurora-tower-eco-sky-8495
Clarita Tower @ Eco Sky,851102.7777777778,880000.0,1997.5,1750.0,49.22367236723672,18,20,0,https://www.propertyguru.com.my/condo/clarita-tower-eco-sky-8501
Vista Langkawi @ Residensi PV 18,509500.0,512500.0,1485.0,1475.0,71.23883120019319,10,20,0,https://www.propertyguru.com.my/condo/vista-langkawi-residensi-pv-18-9299
Three28 Tun Razak,1227450.0,1175000.0,3459.4,3500.0,73.73077733305246,20,20,0,https://www.propertyguru.com.my/condo/three28-tun-razak-7763
Vina Versatile Homes @ Cheras,535327.65,525000.0,1418.9,1300.0,61.291843470061295,20,20,0,https://www.propertyguru.com.my/condo/vina-versatile-homes-cheras-6503
Southbank Residence,594157.8421052631,609000.0,1937.35,1950.0,79.25669414232064,19,20,0,https://www.propertyguru.com.my/condo/southbank-residence-6428
"Sofiya Residensi, Desa ParkCity",1700.0,1700.0,1652.25,1600.0,23296.447291788005,1,20,0,https://www.propertyguru.com.my/condo/sofiya-residensi-desa-parkcity-17867
Saville @ Jalan Klang Lama,667200.0,650000.0,1915.3846153846155,2000.0,76.16146230007617,20,13,0,https://www.propertyguru.com.my/condo/saville-jalan-klang-lama-486
The Haute Gurney KL,810250.0,785000.0,2460.0,2200.0,69.3699943242732,14,20,0,https://www.propertyguru.com.my/condo/the-haute-gurney-kl-7685
Stonor 3 @ KLCC,1687537.5,1600000.0,4474.95,4350.0,67.29579207920791,20,20,0,https://www.propertyguru.com.my/condo/stonor-3-klcc-8030
"The Hamstead, Desa Tun Razak",447600.0,446500.0,1535.0,1500.0,83.15501202975841,20,20,0,https://www.propertyguru.com.my/condo/the-hamstead-desa-tun-razak-13153
Continew Condominium,940800.0,1010000.0,2549.85,2500.0,61.26850308793255,20,20,0,https://www.propertyguru.com.my/condo/continew-condominium-13386
Berlian Setapak Residence @ Jalan Semarak Api,700994.4,850000.0,1519.9,1450.0,42.22481071636576,20,10,0,https://www.propertyguru.com.my/condo/berlian-setapak-residence-jalan-semarak-api-11503
Waltz Residences,789945.0,764000.0,2649.3,2550.0,82.61624591778549,20,20,0,https://www.propertyguru.com.my/condo/waltz-residences-9648
"The Colony, KLCC",1107989.5,1052999.5,2883.3333333333335,2900.0,68.1692424524625,6,6,0,https://www.propertyguru.com.my/condo/the-colony-klcc-9083
Agile Mont Kiara,1719400.0,1400000.0,5920.0,5350.0,94.58981612446958,20,20,0,https://www.propertyguru.com.my/condo/agile-mont-kiara-8306
One Cochrane Residences,961312.4375,964000.0,3500.0,3500.0,89.86894540076415,16,1,0,https://www.propertyguru.com.my/condo/one-cochrane-residences-14282
KL East : The Ridge,811729.4,770000.0,2197.5,2200.0,70.72135785007072,20,20,0,https://www.propertyguru.com.my/condo/kl-east-the-ridge-9667
Skyluxe On The Park @ Bukit Jalil,900850.0,880000.0,2618.95,2799.5,78.74381188118812,20,20,0,https://www.propertyguru.com.my/condo/skyluxe-on-the-park-bukit-jalil-7814
One Maxim @ Sentul KL,429300.0,425000.0,1482.45,1500.0,87.361677344205,20,20,0,https://www.propertyguru.com.my/condo/one-maxim-sentul-kl-7973
The Havre @ Bukit Jalil,579850.0,579000.0,1862.65,1849.5,79.06684450828503,20,20,0,https://www.propertyguru.com.my/condo/the-havre-bukit-jalil-7853
"The Herz, Kepong",523599.95,520000.0,1745.0,1600.0,76.16146230007617,20,20,0,https://www.propertyguru.com.my/condo/the-herz-kepong-8477
East Parc @ Menjalara,733005.0,740000.0,1762.5,1600.0,53.51886540005352,20,20,0,https://www.propertyguru.com.my/condo/east-parc-menjalara-8021
Arte @ Mont Kiara,635559.4,619650.0,1913.5454545454545,1750.0,69.90532023427471,20,22,0,https://www.propertyguru.com.my/condo/arte-mont-kiara-7103
Mizumi Residences,468100.0,450000.0,1496.65,1499.0,82.45324532453246,20,20,0,https://www.propertyguru.com.my/condo/mizumi-residences-7961
The Riyang @ Happy Garden,1178500.0,1175000.0,8500.0,8500.0,179.0604592374131,20,2,0,https://www.propertyguru.com.my/condo/the-riyang-happy-garden-7781
The Hamilton @ Wangsa Maju,710150.0,557000.0,1669.9,1900.0,84.43393711004852,20,20,0,https://www.propertyguru.com.my/condo/the-hamilton-wangsa-maju-8018
