PropertyName,MeanSale,MedianSale,MeanRental,MedianRental,%toBreakEven,NSale,NRental,NError,URL
Platinum Lake Condominium PV 20,474249.85,459999.5,1385.0,1475.0,79.36943624960247,20,20,0,https://www.propertyguru.com.my/condo/platinum-lake-condominium-pv-20-6239
Avantas Residences @ Old Klang Road,645300.0,640000.0,1852.45,1874.5,72.49767945544555,20,20,0,https://www.propertyguru.com.my/condo/avantas-residences-old-klang-road-6254
Taman Connaught Flat (High Rise),431666.6666666667,165000.0,900.0,900.0,135.01350135013502,3,2,0,https://www.propertyguru.com.my/condo/taman-connaught-flat-high-rise-6299
Taman Connaught Flat (Low Rise),459000.0,459000.0,850.0,850.0,45.837917125045834,2,2,0,https://www.propertyguru.com.my/condo/taman-connaught-flat-low-rise-6296
Hedgeford 10 Residences @ Wangsa Maju,309900.0,300000.0,1564.2857142857142,1600.0,132.01320132013203,20,7,0,https://www.propertyguru.com.my/condo/hedgeford-10-residences-wangsa-maju-6338
The Reach @ Titiwangsa,907800.0,770000.0,2820.0,2550.0,81.97248296258198,20,20,0,https://www.propertyguru.com.my/condo/the-reach-titiwangsa-6329
Taman Kepong Indah Flat,420000.0,220000.0,1000.0,1000.0,112.51125112511251,3,1,0,https://www.propertyguru.com.my/condo/taman-kepong-indah-flat-6335
The Loft @ ZetaPark,367864.9,280000.0,1742.45,1700.0,150.28288543140027,20,20,0,https://www.propertyguru.com.my/condo/the-loft-zetapark-6401
Maxim Residences @ Cheras KL,422673.85,430000.0,1604.95,1500.0,86.34584388671425,20,20,0,https://www.propertyguru.com.my/condo/maxim-residences-cheras-kl-6395
Maxim Citylights @ Sentul KL,405800.0,400000.0,1532.3,1575.0,97.4628712871287,20,20,0,https://www.propertyguru.com.my/condo/maxim-citylights-sentul-kl-6392
Anjali North Kiara,1111750.0,1075000.0,3675.0,3500.0,80.58945429426664,20,20,0,https://www.propertyguru.com.my/condo/anjali-north-kiara-6425
Cloud Tree @ Cheras,638188.75,594000.0,2142.4,1899.0,79.13291329132913,20,20,0,https://www.propertyguru.com.my/condo/cloud-tree-cheras-6410
South View Serviced Apartments,695650.0,684000.0,2214.190476190476,2200.0,79.61322448034277,20,21,0,https://www.propertyguru.com.my/condo/south-view-serviced-apartments-6431
Expressionz Professional Suites,933755.25,915000.0,1492.5,1240.0,33.54433804036141,20,16,0,https://www.propertyguru.com.my/condo/expressionz-professional-suites-6467
The Leafz @ Sungai Besi,592995.0,590000.0,2159.9,2149.5,90.17872126195671,20,20,0,https://www.propertyguru.com.my/condo/the-leafz-sungai-besi-6464
Villa Crystal,768263.1578947369,750000.0,2240.0,2200.0,72.60726072607261,20,20,1,https://www.propertyguru.com.my/condo/villa-crystal-6473
Vila Vista @ Cheras,702520.0,656050.0,2807.45,3100.0,116.96162375935786,20,20,0,https://www.propertyguru.com.my/condo/vila-vista-cheras-6470
Twin Arkz @ Bukit Jalil,1009900.0,1000000.0,3060.0,3100.0,76.73267326732673,20,20,0,https://www.propertyguru.com.my/condo/twin-arkz-bukit-jalil-6461
The Link 2 Residences,670469.4,634000.0,2130.0,2050.0,80.03560608426773,20,20,0,https://www.propertyguru.com.my/condo/the-link-2-residences-6482
Tribeca Bukit Bintang,1092199.95,1155000.0,2725.0,2500.0,53.57678625005357,20,20,0,https://www.propertyguru.com.my/condo/tribeca-bukit-bintang-6512
Serai Bukit Bandaraya,7875307.5,7939500.0,18195.0,18000.0,56.11745757987853,20,20,0,https://www.propertyguru.com.my/condo/serai-bukit-bandaraya-6500
Lido Residency,628150.0,634000.0,2045.0,2000.0,78.08351813099291,20,20,0,https://www.propertyguru.com.my/condo/lido-residency-6506
The Vyne,552000.0,567500.0,1452.85,1700.0,74.14838400139573,20,20,0,https://www.propertyguru.com.my/condo/the-vyne-6521
Dua Menjalara Kondominium,1273550.0,1200000.0,4877.777777777777,5200.0,107.26072607260727,20,9,0,https://www.propertyguru.com.my/condo/dua-menjalara-kondominium-6542
Pavilion Hilltop @ Mont Kiara,1785714.2857142857,1650000.0,5645.0,5800.0,87.00870087008701,21,20,0,https://www.propertyguru.com.my/condo/pavilion-hilltop-mont-kiara-6554
The Andes,724134.95,579999.5,1961.111111111111,2000.0,85.35343650304786,20,18,0,https://www.propertyguru.com.my/condo/the-andes-6539
"The Mews, KLCC",1620444.4,1415000.0,4595.0,4250.0,74.34489031942064,20,20,0,https://www.propertyguru.com.my/condo/the-mews-klcc-6575
Fortune Perdana Lakeside Residences,554744.4,543500.0,1609.05,1515.5,69.02001147676866,20,20,0,https://www.propertyguru.com.my/condo/fortune-perdana-lakeside-residences-6551
Riverville Residences,667400.0,680000.0,1794.5,1850.0,67.34129295282469,20,20,0,https://www.propertyguru.com.my/condo/riverville-residences-6590
OUG Parklane Phase 2,336250.0,335000.0,1280.0,1200.0,88.66558297620806,20,20,0,https://www.propertyguru.com.my/condo/oug-parklane-phase-2-6668
OUG Parklane Phase 3,339600.0,337000.0,1126.5,1200.0,88.1393777359932,20,20,0,https://www.propertyguru.com.my/condo/oug-parklane-phase-3-6671
Taman Permata Fadason,225571.42857142858,238000.0,825.0,850.0,88.40169731258841,7,4,0,https://www.propertyguru.com.my/condo/taman-permata-fadason-6620
Damai 88,1938675.0,1490000.0,4362.5,3200.0,53.159678383945774,16,8,0,https://www.propertyguru.com.my/condo/damai-88-6653
The Sanctuary,1326666.6666666667,1380000.0,5500.0,5500.0,98.65116946477255,3,1,0,https://www.propertyguru.com.my/condo/the-sanctuary-6659
Pangsapuri Mega Indah,118000.0,118000.0,800.0,800.0,167.81339150864238,1,2,0,https://www.propertyguru.com.my/condo/pangsapuri-mega-indah-6638
Verve Suites @ KL South,534205.0,494000.0,2249.8,2299.0,115.1942117288652,20,20,0,https://www.propertyguru.com.my/condo/verve-suites-kl-south-6656
Seasons Garden Residences @ Wangsa Maju,454650.0,447500.0,1420.0,1400.0,77.43791138890425,20,20,0,https://www.propertyguru.com.my/condo/seasons-garden-residences-wangsa-maju-6686
Damansara City Residency,3308707.5,2489225.0,7595.0,5750.0,57.17712648445494,20,20,0,https://www.propertyguru.com.my/condo/damansara-city-residency-6710
Pearl Suria,611775.0,640500.0,2229.9,2250.0,86.95248915992302,20,20,0,https://www.propertyguru.com.my/condo/pearl-suria-6722
Star Residences @ KLCC,1432434.9,1141499.5,3464.75,3449.5,74.79956265100128,20,20,0,https://www.propertyguru.com.my/condo/star-residences-klcc-6707
Residency V,569450.0,524000.0,1822.35,1750.0,82.6657093190235,20,20,0,https://www.propertyguru.com.my/condo/residency-v-6725
VIVO Residential Suites @ 9 Seputeh,727438.8,730000.0,2277.4,2449.5,83.0564220805642,20,20,0,https://www.propertyguru.com.my/condo/vivo-residential-suites-9-seputeh-6797
Irama Wangsa,760050.0,750000.0,2470.0,2500.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/irama-wangsa-6791
Inwood Residences @ Pantai Sentral Park,1157850.0,1000000.0,3819.9,3900.0,96.53465346534654,20,20,0,https://www.propertyguru.com.my/condo/inwood-residences-pantai-sentral-park-6806
Sentul Village Mercury Service Apartment,422019.8,436999.5,1472.5,1400.0,79.29863843444822,20,20,0,https://www.propertyguru.com.my/condo/sentul-village-mercury-service-apartment-6833
TTDI Ascencia,1193500.0,1070000.0,3047.5,2900.0,67.08614786712316,20,20,0,https://www.propertyguru.com.my/condo/ttdi-ascencia-6821
The Robertson,790975.5,745000.0,2119.0476190476193,2100.0,69.77207787892883,20,21,0,https://www.propertyguru.com.my/condo/the-robertson-6863
Dorsett Residences Bukit Bintang,1318000.0,1175000.0,3300.0,3300.0,69.51759005687803,10,20,0,https://www.propertyguru.com.my/condo/dorsett-residences-bukit-bintang-6866
Laman Damai Kepong (Li Garden),214939.95,218900.0,684.95,700.0,79.15364400761685,20,20,0,https://www.propertyguru.com.my/condo/laman-damai-kepong-li-garden-6875
Taman Usaha Jaya Shop Apartment,330000.0,330000.0,850.0,850.0,63.75637563756375,1,1,0,https://www.propertyguru.com.my/condo/taman-usaha-jaya-shop-apartment-6878
SERINI Melawati,639500.0,655000.0,1845.0,1700.0,64.24306552792683,20,20,0,https://www.propertyguru.com.my/condo/serini-melawati-6965
Chymes @ Gurney,598293.75,565000.0,2784.8,2700.0,118.28616489967581,16,20,0,https://www.propertyguru.com.my/condo/chymes-gurney-6935
Trinity Aquata,598400.0,552500.0,1754.85,1800.0,80.64154831772771,20,20,0,https://www.propertyguru.com.my/condo/trinity-aquata-6968
KL Traders Square Residences,498000.0,500000.0,1497.45,1500.0,74.25742574257426,20,20,0,https://www.propertyguru.com.my/condo/kl-traders-square-residences-6980
The Westside II,1239500.0,1195000.0,3740.0,3750.0,77.67513152988938,20,20,0,https://www.propertyguru.com.my/condo/the-westside-ii-7007
Denai Sutera,731949.95,707500.0,2300.0,2300.0,80.46741069866704,20,3,0,https://www.propertyguru.com.my/condo/denai-sutera-6998
Pangsapuri Seroja (Laman Rimbunan),229812.5,232500.0,847.5,850.0,90.49292025976791,16,20,0,https://www.propertyguru.com.my/condo/pangsapuri-seroja-laman-rimbunan-6986
DEX Suites 1.0 (Tower A) @ Kiara East,379975.0,419000.0,1653.3333333333333,1600.0,94.5201918759895,10,15,0,https://www.propertyguru.com.my/condo/dex-suites-1-0-tower-a-kiara-east-7004
Flat Taman Melati Blok A,210000.0,210000.0,785.0,790.0,93.11645450259311,4,4,0,https://www.propertyguru.com.my/condo/flat-taman-melati-blok-a-7082
Flat Taman Melati Blok E,175000.0,175000.0,925.0,925.0,130.83451202263083,1,2,0,https://www.propertyguru.com.my/condo/flat-taman-melati-blok-e-7094
Desa Pandan Baiduri Apartment Block C1,324000.0,320000.0,1300.0,1300.0,100.5569306930693,5,1,0,https://www.propertyguru.com.my/condo/desa-pandan-baiduri-apartment-block-c1-7061
The Manhattan,960000.0,940000.0,3263.6363636363635,3000.0,78.99726142827049,8,11,1,https://www.propertyguru.com.my/condo/the-manhattan-7328
Apartment Abdullah Hukum,358333.3333333333,365000.0,1605.0,1600.0,108.50400108504,3,20,0,https://www.propertyguru.com.my/condo/apartment-abdullah-hukum-7397
Bayu Sentul Condominium,489750.0,430000.0,1745.0,1750.0,100.7368178678333,20,20,0,https://www.propertyguru.com.my/condo/bayu-sentul-condominium-7400
Nobleton Crest,4590389.95,4734000.0,13342.857142857143,13000.0,67.97257672535315,20,14,0,https://www.propertyguru.com.my/condo/nobleton-crest-7367
Vortex Hotel Suites & Residences @ KLCC,1016900.0,877500.0,2865.0,2650.0,74.75106485007475,20,20,0,https://www.propertyguru.com.my/condo/vortex-hotel-suites-residences-klcc-7424
Citizen 2 @ Old Klang Road,540500.0,540000.0,1780.0,1800.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/citizen-2-old-klang-road-7445
The Henge Kepong,527523.8095238095,489000.0,1662.45,1500.0,75.92783818259127,21,20,0,https://www.propertyguru.com.my/condo/the-henge-kepong-7439
Garden Tower Apartment,232500.0,220000.0,865.0,865.0,97.32223222322231,6,2,0,https://www.propertyguru.com.my/condo/garden-tower-apartment-7418
Residensi Gombak 126,332500.0,320000.0,1322.0,1250.0,96.68935643564356,20,15,0,https://www.propertyguru.com.my/condo/residensi-gombak-126-7502
Ascenda Residences @ SkyArena Setapak,515449.95,500000.0,1717.45,1800.0,89.10891089108911,20,20,0,https://www.propertyguru.com.my/condo/ascenda-residences-skyarena-setapak-7496
OPUS Kuala Lumpur,1230812.5,1190000.0,3410.0,3450.0,71.76137781845412,16,20,0,https://www.propertyguru.com.my/condo/opus-kuala-lumpur-7550
Riana Dutamas,556700.0,554500.0,1619.0,1500.0,66.958905087984,21,21,1,https://www.propertyguru.com.my/condo/riana-dutamas-7634
Secoya Residences,1013440.0,1048400.0,3422.5,3300.0,77.9122170133839,20,20,0,https://www.propertyguru.com.my/condo/secoya-residences-7619
The Centrina @ Central Residence,574000.0,574000.0,1575.0,1600.0,68.99644668299582,2,8,0,https://www.propertyguru.com.my/condo/the-centrina-central-residence-7628
KM1 East Condominium @ Bukit Jalil,1449900.0,1350000.0,3942.153846153846,4000.0,73.34066740007333,20,13,0,https://www.propertyguru.com.my/condo/km1-east-condominium-bukit-jalil-7697
United Point Residence @ North Kiara,544305.0,548444.0,1842.6190476190477,1700.0,76.72471195015731,20,21,0,https://www.propertyguru.com.my/condo/united-point-residence-north-kiara-7718
Danau Kota Suite Apartments,492500.0,480000.0,1574.95,1500.0,77.35148514851485,16,20,0,https://www.propertyguru.com.my/condo/danau-kota-suite-apartments-7715
Spring Avenue @ Kuchai Lama,538250.0,535000.0,1528.0,1480.0,68.4741371333395,20,20,0,https://www.propertyguru.com.my/condo/spring-avenue-kuchai-lama-7739
Parkhill Residence Bukit Jalil,591099.9,570000.0,1980.0,2200.0,95.53586937641133,20,20,0,https://www.propertyguru.com.my/condo/parkhill-residence-bukit-jalil-7754
DEX Suites 2.0 (Tower B) @ Kiara East,443750.0,417500.0,1611.764705882353,1600.0,94.85978537973557,4,17,0,https://www.propertyguru.com.my/condo/dex-suites-2-0-tower-b-kiara-east-7796
Citizen @ Old Klang Road,597650.0,607500.0,2024.5,2000.0,81.48963044452594,20,20,0,https://www.propertyguru.com.my/condo/citizen-old-klang-road-7769
D'Majestic Residenz @ Pudu,474888.8888888889,400000.0,1807.6153846153845,1600.0,99.00990099009901,9,13,0,https://www.propertyguru.com.my/condo/d-majestic-residenz-pudu-7772
MH Platinum Residences,411000.0,422500.0,1399.65,1350.0,79.09074931161756,20,20,0,https://www.propertyguru.com.my/condo/mh-platinum-residences-7844
Reizz Residence,772605.8,750000.0,1907.45,1900.0,62.706270627062715,20,20,0,https://www.propertyguru.com.my/condo/reizz-residence-7835
Sentul Point Suite Apartment,474727.45,500000.0,1582.45,1550.0,76.73267326732673,20,20,0,https://www.propertyguru.com.my/condo/sentul-point-suite-apartment-7871
Novum Bangsar South,794249.95,745000.0,2850.0,2800.0,93.02943717190512,20,20,0,https://www.propertyguru.com.my/condo/novum-bangsar-south-7847
Court 28 @ KL City,562999.95,530000.0,1667.25,1665.0,77.76013450401643,20,20,0,https://www.propertyguru.com.my/condo/court-28-kl-city-7958
Fortune Centra Residences,553500.0,532500.0,1614.9,1500.0,69.72528238739366,20,20,0,https://www.propertyguru.com.my/condo/fortune-centra-residences-8054
Shamelin Star,597900.0,549000.0,1892.45,1950.0,87.91862792836662,20,20,0,https://www.propertyguru.com.my/condo/shamelin-star-8051
One Central Park @ Desa ParkCity,1788400.0,1700000.0,4930.0,5000.0,72.80139778683751,20,20,0,https://www.propertyguru.com.my/condo/one-central-park-desa-parkcity-8075
VIM 3 @ Desa Park North,433800.0,394000.0,1502.45,1450.0,91.09413479419008,20,20,0,https://www.propertyguru.com.my/condo/vim-3-desa-park-north-8039
The Estate @ South Bangsar,2062250.0,2050000.0,8715.0,9000.0,108.66940352571842,20,20,0,https://www.propertyguru.com.my/condo/the-estate-south-bangsar-8060
Rafflesia Sentul Condominium,526650.0,547500.0,1633.95,1749.5,79.09489579094895,20,20,0,https://www.propertyguru.com.my/condo/rafflesia-sentul-condominium-8111
Seri Cempaka Service Suites @ Cheras,298750.0,295000.0,1320.0,1300.0,109.07870448061755,4,5,0,https://www.propertyguru.com.my/condo/seri-cempaka-service-suites-cheras-8108
KL Gateway Residences,1097220.0,750000.0,2380.0,2450.0,80.85808580858087,20,20,0,https://www.propertyguru.com.my/condo/kl-gateway-residences-8093
KL Gateway Premium Residences,2149970.0,1200000.0,3690.4285714285716,3500.0,72.1947194719472,20,21,0,https://www.propertyguru.com.my/condo/kl-gateway-premium-residences-8090
Residensi Seri Wahyu @ Jalan Kuching KL,1400.0,1400.0,1162.5,1175.0,20774.398868458276,1,20,0,https://www.propertyguru.com.my/condo/residensi-seri-wahyu-jalan-kuching-kl-8135
Residensi Pandanmas 2,310000.0,300000.0,1347.45,1400.0,115.51155115511551,5,20,0,https://www.propertyguru.com.my/condo/residensi-pandanmas-2-8132
Sunway Mont Residences,1300500.0,1250000.0,4067.5,4100.0,81.18811881188118,20,20,0,https://www.propertyguru.com.my/condo/sunway-mont-residences-8297
Flexus Signature Suites @ Jalan Kuching,508735.0,235000.0,1440.0,1400.0,147.46155466610492,20,20,0,https://www.propertyguru.com.my/condo/flexus-signature-suites-jalan-kuching-8288
Dorsett Residences Sri Hartamas,562958.4,550000.0,1849.95,1800.0,81.008100810081,20,20,0,https://www.propertyguru.com.my/condo/dorsett-residences-sri-hartamas-8264
Arcoris SOHO,933100.0,970000.0,3227.5,3000.0,76.55404715729306,20,20,0,https://www.propertyguru.com.my/condo/arcoris-soho-8432
Arcoris Suites,949714.2857142857,970000.0,3275.0,3100.0,79.1058487292028,7,4,0,https://www.propertyguru.com.my/condo/arcoris-suites-8438
Riana South,697650.0,683500.0,1764.9,1200.0,43.4571621024575,20,20,0,https://www.propertyguru.com.my/condo/riana-south-8435
Lucentia Residence @ Bukit Bintang City Centre KL,1083738.3684210526,1030000.0,3684.2105263157896,3800.0,91.31981159280977,20,19,1,https://www.propertyguru.com.my/condo/lucentia-residence-bukit-bintang-city-centre-kl-9332
Eco Sky,662749.95,650000.0,1895.0,1850.0,70.44935262757045,20,20,0,https://www.propertyguru.com.my/condo/eco-sky-9329
SkyMeridien Residences @ Sentul East,626631.5789473684,650000.0,2060.0,1900.0,72.35338918507236,20,5,1,https://www.propertyguru.com.my/condo/skymeridien-residences-sentul-east-9362
The Annex @ Medan Connaught,453837.0,420000.0,1169.3,1049.5,61.851720886374345,15,20,0,https://www.propertyguru.com.my/condo/the-annex-medan-connaught-9347
PV18 Residence,486800.0,499000.0,1575.6190476190477,1500.0,74.40623821901228,20,21,0,https://www.propertyguru.com.my/condo/pv18-residence-9404
"The Park 2, Pavilion Bukit Jalil",1066909.4761904762,899000.0,2850.0,2650.0,72.96335862729765,21,22,0,https://www.propertyguru.com.my/condo/the-park-2-pavilion-bukit-jalil-9431
The Park Sky Residence @ Bukit Jalil City,1026350.0,963000.0,2954.7619047619046,3000.0,77.11051478979672,20,21,0,https://www.propertyguru.com.my/condo/the-park-sky-residence-bukit-jalil-city-9443
The Hermington @ Kuchai Lama,522150.0,520000.0,1812.5,1700.0,80.92155369383092,20,20,0,https://www.propertyguru.com.my/condo/the-hermington-kuchai-lama-9437
Platinum Splendor Residensi Semarak,466250.0,459000.0,1337.375,1300.0,70.10504972065833,20,24,0,https://www.propertyguru.com.my/condo/platinum-splendor-residensi-semarak-9458
V Residence 2 @ Sunway Velocity,956299.95,950000.0,2620.0,2450.0,63.83533090151121,20,20,0,https://www.propertyguru.com.my/condo/v-residence-2-sunway-velocity-9560
Sinaran Wangsa Maju,468230.76923076925,430000.0,2299.75,2399.0,138.09578632281836,13,20,0,https://www.propertyguru.com.my/condo/sinaran-wangsa-maju-9527
Residensi Puchongmas,300000.0,300000.0,1207.5,1225.0,101.07260726072607,1,20,0,https://www.propertyguru.com.my/condo/residensi-puchongmas-8141
The Holmes 2 @ Bandar Tun Razak,467900.0,460000.0,1561.45,1500.0,80.71459319845027,20,20,0,https://www.propertyguru.com.my/condo/the-holmes-2-bandar-tun-razak-8231
One Residences,718612.95,681315.5,2324.95,2200.0,79.92691424832469,20,20,0,https://www.propertyguru.com.my/condo/one-residences-8369
M Centura,450428.5714285714,480000.0,1242.5,1200.0,61.881188118811885,21,20,0,https://www.propertyguru.com.my/condo/m-centura-8381
Infiniti Residences @ Wangsa Maju,729899.95,665000.0,2517.4,2475.0,92.1238740415395,20,20,0,https://www.propertyguru.com.my/condo/infiniti-residences-wangsa-maju-8333
Basalta Tower @ Eco Sky,634307.6923076923,640000.0,1852.4,1849.5,71.53078589108911,13,20,0,https://www.propertyguru.com.my/condo/basalta-tower-eco-sky-8498
Ativo Suites @ Damansara Avenue,936828.0,1008000.0,3033.3333333333335,3500.0,85.94609460946094,20,3,0,https://www.propertyguru.com.my/condo/ativo-suites-damansara-avenue-9383
Le Nouvel KLCC,6373240.0,5058000.0,12910.0,12000.0,58.72473368333275,20,20,0,https://www.propertyguru.com.my/condo/le-nouvel-klcc-9371
"Rica Residence Sentul, KL",540399.8421052631,540000.0,1854.8,1825.0,83.65419875320866,20,20,1,https://www.propertyguru.com.my/condo/rica-residence-sentul-kl-8234
Midfields 2,542250.0,550000.0,1550.25,1500.0,67.50675067506751,20,20,0,https://www.propertyguru.com.my/condo/midfields-2-8168
KL Eco City Vogue Suites 1,1314150.0,1000000.0,2738.5454545454545,2500.0,61.881188118811885,20,22,0,https://www.propertyguru.com.my/condo/kl-eco-city-vogue-suites-1-8267
Mercu Summer Suites @ Kuala Lumpur,621300.0,642500.0,1709.95,1700.0,65.4929306160188,20,20,0,https://www.propertyguru.com.my/condo/mercu-summer-suites-kuala-lumpur-8252
"The Ritz-Carlton Residences, Kuala Lumpur",5388350.0,3980000.0,13452.380952380952,13500.0,83.95940096522216,21,21,0,https://www.propertyguru.com.my/condo/the-ritz-carlton-residences-kuala-lumpur-8222
Suria @ North Kiara,434842.1052631579,436000.0,1584.6153846153845,1600.0,90.83477155054956,19,13,0,https://www.propertyguru.com.my/condo/suria-north-kiara-8279
"Fera Residence @ The Quartz, Wangsa Maju",706150.0,595000.0,2277.5,2050.0,85.28163740743823,20,20,0,https://www.propertyguru.com.my/condo/fera-residence-the-quartz-wangsa-maju-8384
South Link,519909.5238095238,498800.0,2077.0416666666665,2000.0,99.24809642151062,21,24,0,https://www.propertyguru.com.my/condo/south-link-8399
The Establishment,645699.95,625000.0,2025.0,1800.0,71.28712871287128,20,20,0,https://www.propertyguru.com.my/condo/the-establishment-8417
THE FENNEL AT SENTUL EAST,931300.0,940000.0,2302.5,2250.0,59.24794607120287,20,20,0,https://www.propertyguru.com.my/condo/the-fennel-at-sentul-east-8396
Aurora Tower @ Eco Sky,658850.0,670000.0,1895.0,2000.0,73.88798581350672,20,20,0,https://www.propertyguru.com.my/condo/aurora-tower-eco-sky-8495
Clarita Tower @ Eco Sky,857742.45,895000.0,2119.95,1850.0,51.16433431052603,20,20,0,https://www.propertyguru.com.my/condo/clarita-tower-eco-sky-8501
Vista Langkawi @ Residensi PV 18,514444.44444444444,510000.0,1579.95,1500.0,72.80139778683751,9,20,0,https://www.propertyguru.com.my/condo/vista-langkawi-residensi-pv-18-9299
Three28 Tun Razak,1190900.0,1280000.0,3300.0,3550.0,68.64944306930693,20,20,0,https://www.propertyguru.com.my/condo/three28-tun-razak-7763
Vina Versatile Homes @ Cheras,518227.75,509000.0,1453.95,1300.0,63.218502596821565,20,20,0,https://www.propertyguru.com.my/condo/vina-versatile-homes-cheras-6503
Southbank Residence,630600.0,610000.0,1895.0,1950.0,79.12676513552995,20,20,0,https://www.propertyguru.com.my/condo/southbank-residence-6428
"Sofiya Residensi, Desa ParkCity",1500.0,1500.0,1734.0,1600.0,26402.640264026406,1,20,0,https://www.propertyguru.com.my/condo/sofiya-residensi-desa-parkcity-17867
Saville @ Jalan Klang Lama,657700.0,640000.0,1927.7777777777778,2000.0,77.35148514851485,20,18,0,https://www.propertyguru.com.my/condo/saville-jalan-klang-lama-486
The Haute Gurney KL,769343.75,627500.0,2432.5,2325.0,91.7123584868447,16,20,0,https://www.propertyguru.com.my/condo/the-haute-gurney-kl-7685
Stonor 3 @ KLCC,1456892.5714285714,1422780.0,4587.5,4550.0,79.15753832373073,21,20,0,https://www.propertyguru.com.my/condo/stonor-3-klcc-8030
"The Hamstead, Desa Tun Razak",422300.0,430000.0,1479.85,1500.0,86.34584388671425,20,20,0,https://www.propertyguru.com.my/condo/the-hamstead-desa-tun-razak-13153
Continew Condominium,843592.0,837400.0,2299.95,2050.0,60.59538363676348,20,20,0,https://www.propertyguru.com.my/condo/continew-condominium-13386
Berlian Setapak Residence @ Jalan Semarak Api,678500.0,729000.0,1603.8461538461538,1600.0,54.32642029635062,20,13,0,https://www.propertyguru.com.my/condo/berlian-setapak-residence-jalan-semarak-api-11503
Waltz Residences,844550.0,792000.0,2701.85,2600.0,81.25812581258126,20,20,0,https://www.propertyguru.com.my/condo/waltz-residences-9648
"The Colony, KLCC",1081788.142857143,1026000.0,2966.6666666666665,3600.0,86.85079034219211,7,9,0,https://www.propertyguru.com.my/condo/the-colony-klcc-9083
The ERA @ Duta North,535259.7916666666,485450.0,1964.2857142857142,1800.0,91.7797001659173,24,21,0,https://www.propertyguru.com.my/condo/the-era-duta-north-8393
Agile Mont Kiara,1560500.0,1550000.0,5510.0,5350.0,85.43596295113382,20,20,0,https://www.propertyguru.com.my/condo/agile-mont-kiara-8306
KL East : The Ridge,718979.4,750000.0,2342.5,2500.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/kl-east-the-ridge-9667
Pavilion Damansara Heights,2332961.4545454546,1504836.0,900.0,900.0,14.803757833260418,22,1,0,https://www.propertyguru.com.my/condo/pavilion-damansara-heights-14178
Skyluxe On The Park @ Bukit Jalil,831050.0,827500.0,2359.95,2399.5,71.77470012862312,20,20,0,https://www.propertyguru.com.my/condo/skyluxe-on-the-park-bukit-jalil-7814
One Maxim @ Sentul KL,421650.0,430000.0,1404.7,1399.0,80.53189039834216,20,20,0,https://www.propertyguru.com.my/condo/one-maxim-sentul-kl-7973
The Havre @ Bukit Jalil,605049.95,600000.0,1924.95,2000.0,82.5082508250825,20,20,0,https://www.propertyguru.com.my/condo/the-havre-bukit-jalil-7853
"The Herz, Kepong",517175.0,520000.0,1744.9,1500.0,71.40137090632139,20,20,0,https://www.propertyguru.com.my/condo/the-herz-kepong-8477
East Parc @ Menjalara,787000.0,780000.0,1902.35,2200.0,69.8146737750698,20,20,0,https://www.propertyguru.com.my/condo/east-parc-menjalara-8021
Arte @ Mont Kiara,646974.95,497499.5,1943.090909090909,1600.0,79.60603055086408,20,22,0,https://www.propertyguru.com.my/condo/arte-mont-kiara-7103
Mizumi Residences,484600.0,480000.0,1539.95,1525.0,78.64067656765677,20,20,0,https://www.propertyguru.com.my/condo/mizumi-residences-7961
The Riyang @ Happy Garden,1114812.5,1140000.0,8500.0,8500.0,184.55792947715824,16,2,0,https://www.propertyguru.com.my/condo/the-riyang-happy-garden-7781
The Hamilton @ Wangsa Maju,758849.95,634500.0,1779.5,2150.0,83.87363559050941,20,20,0,https://www.propertyguru.com.my/condo/the-hamilton-wangsa-maju-8018
Suria Stonor,2768947.3684210526,2500000.0,10625.0,8500.0,84.15841584158416,20,20,1,https://www.propertyguru.com.my/condo/suria-stonor-273
Three33 Residence,636100.0,636500.0,1639.95,1700.0,66.11030309629548,20,20,0,https://www.propertyguru.com.my/condo/three33-residence-11736
